,,Net Mean,Median,Max,Min,STD,Variance,Range,Skweness,Kurtosis
,S33,-311.1139,-313.9441627,-234.9443087,-370.9440574,27.06870486,732.714783,135.9997487,0.313675456,3.070413721
,S34,347.3022554,345.1100394,440.3911134,284.3601517,37.51447389,1407.335752,156.0309617,0.175309616,1.94125494
,S35,-9.309688744,-0.163329776,37.05535145,-67.4757054,26.19862939,686.3681817,104.5310569,-1.047347802,2.200498611
,S36,-23.69315284,-25.45096209,63.95512271,-68.48213258,17.1244423,293.2465241,132.4372553,0.307947416,4.951233382
,S37,29222.09463,29344.84332,32203.33943,25736.80164,1812.388293,3284751.324,6466.537797,-0.203182771,1.876134759
,S38,-710.9035801,-675.9918336,1068.536193,-2713.175569,694.7960289,482741.5217,3781.711762,-0.150742427,2.976417228
,S39,-35917.25159,-32762.67926,-19898.37284,-56568.71391,11027.85524,121613591.2,36670.34107,-0.858164782,1.858942132
,S40,-0.056325667,-0.058538312,-0.023538761,-0.082538005,0.015655461,0.000245093,0.058999244,0.424001302,2.098623211
Batch1,S1,0.005930043,0.034810537,18.35283118,-20.66040493,4.849110077,23.51386854,39.01323611,-0.017867501,3.900958387
,S2,0.009806969,-0.013400779,17.43266387,-23.28580037,5.028790391,25.2887328,40.71846424,0.013844929,4.030030713
,S3,0.016433664,0.184010514,17.67725475,-21.41615511,5.186554689,26.90034955,39.09340987,-0.096929576,3.809051929
,S4,0.002097834,0.145088971,18.9619483,-16.64262157,4.913261714,24.14014067,35.60456987,-0.087309294,3.520769421
,S5,-0.010715033,-0.097121732,12.48902035,-15.39742841,3.818310726,14.5794968,27.88644877,0.067888685,3.433297027
,S6,0.024936104,-0.032633194,13.19529125,-14.55703305,3.633173639,13.19995069,27.7523243,0.047536372,3.459374503
,S7,-0.042101606,-0.119285568,16.31869262,-18.09809486,3.99639167,15.97114638,34.41678748,0.057940239,4.619959126
,S8,-0.022851307,0.035371717,21.16868132,-21.72784956,5.941213596,35.29801899,42.89653088,-0.029399561,3.699769625
,S9,-0.051241158,0.012438076,21.38993952,-21.69398773,4.952745291,24.52968592,43.08392725,-0.038572083,4.602416637
,S10,-0.033063048,0.135779709,16.761885,-17.39428955,4.010458518,16.08377752,34.15617455,-0.126301836,4.964153533
,S11,-0.079487817,-0.214119802,23.4882537,-26.69120442,6.330182105,40.07120548,50.17945812,0.063804792,4.631676826
,S12,-0.040240479,0.014334833,22.16257529,-26.28205034,6.092438436,37.11780609,48.44462563,-0.02687363,4.056667325
,S13,-0.048539067,-0.209291807,27.28417645,-32.02778092,7.5229389,56.59460969,59.31195737,0.064105029,4.650265522
,S14,-0.002211822,-0.045122079,19.71510541,-25.0362402,5.984486941,35.81408395,44.75134562,0.021510745,3.731434769
,S15,-0.002360387,0.044576786,15.13049595,-15.6376361,4.861635562,23.63550033,30.76813205,-0.028963816,3.333834781
,S16,-0.021713529,0.153373568,19.53484269,-20.22079869,4.695328152,22.04610645,39.75564138,-0.11186892,4.82752496
,S17,0.035978764,0.048235876,22.99471744,-15.20293855,5.487651992,30.11432438,38.19765599,-0.006700742,3.410566467
,S18,0.035941004,0.132581555,17.26651544,-16.03391825,5.011143862,25.11156281,33.30043369,-0.057855384,3.435431299
,S19,0.048127835,0.069373244,18.76863141,-21.40363768,5.086190281,25.86933158,40.17226909,-0.012531231,3.883813377
,S20,0.077553183,0.247185189,19.39732601,-18.42015537,5.384815828,28.9962415,37.81748138,-0.094505743,3.658481851
,S21,0.027514156,0.053986692,21.35934241,-22.48563896,5.117264761,26.18639863,43.84498137,-0.015519543,4.020647081
,S22,0.032092656,0.126816873,17.38276076,-17.1214609,4.233771999,17.92482534,34.50422166,-0.067120443,3.745787859
,S23,0.083638315,0.204017966,18.10370675,-17.2578719,4.6506375,21.62842915,35.36157865,-0.077653645,3.849541213
,S24,0.024139803,0.044326978,10.60489874,-9.198061538,2.964388331,8.787598178,19.80296028,-0.020429687,3.159371881
,S25,0.002872687,0.033683286,18.51199778,-22.14849296,4.410795133,19.4551137,40.66049074,-0.020955812,5.702706927
,S26,-0.008738993,0.107129717,21.6728893,-18.99056426,4.884546284,23.8587924,40.66345356,-0.071164467,3.69217637
,S27,-0.007591179,0.109185633,19.35692651,-18.72980293,4.153233707,17.24935022,38.08672944,-0.084351245,5.775791542
,S28,-0.005774829,0.006816113,12.44849974,-12.90816473,3.549722838,12.60053223,25.35666447,-0.010641063,3.804000255
,S29,-0.030583198,-0.170960369,22.28213152,-20.03520969,5.606005687,31.42729976,42.31734121,0.075121492,3.605743481
,S30,0.008648653,0.057747764,20.59407786,-17.1680901,4.343643077,18.86723518,37.76216795,-0.033911012,4.740917619
,S31,-0.025489301,-0.281921441,17.78756834,-16.15347529,5.550424626,30.80721353,33.94104363,0.138601364,3.071486762
,S32,-0.003008917,-0.051368288,15.08824061,-14.78373986,4.837845569,23.40474975,29.87198047,0.029988165,3.034362824
,S33,5.009132454,2.102616558,54.16502036,-35.05356479,15.82036986,250.2841024,89.21858515,0.551159535,3.257948812
,S34,34.32581006,41.69311958,93.38052407,-23.86925928,28.74349327,826.1884052,117.2497834,-0.768936759,1.80053909
,S35,-14.42163134,-8.685123926,24.87731406,-65.96626808,21.17558793,448.4055242,90.84358214,-0.812705758,2.305331236
,S36,4.555221618,2.825027332,81.09050772,-37.15927379,17.76865833,315.7252189,118.2497815,0.292120134,4.341701336
,S37,-255.7816319,-200.0526277,1043.747294,-1262.479529,742.0456205,550631.7029,2306.226822,-0.225305571,1.356145144
,S38,273.3870274,382.8002367,2870.998764,-2821.428218,1336.736961,1786865.704,5692.426982,-0.245552893,2.127449803
,S39,805.6450355,1385.410868,13770.47653,-10662.74585,6175.932376,38142140.71,24433.22238,-0.281625088,1.940834277
,S40,-0.019985855,-0.019340898,0.008658743,-0.050340501,0.017513654,0.000306728,0.058999244,-0.110477863,1.71235537
Batch2,S1,0.04240516,0.040390341,14.50308014,-15.18407218,4.158583334,17.29381535,29.68715232,0.00145349,3.227234001
,S2,0.050719613,0.009747875,15.24004066,-15.91260199,4.480870343,20.07819903,31.15264265,0.027431103,3.24547811
,S3,0.054790458,0.094074361,14.38454727,-19.05901448,4.519787588,20.42847984,33.44356175,-0.026074612,3.455664199
,S4,0.014634694,0.170276402,17.07662394,-16.48636056,4.285762632,18.36776134,33.56298451,-0.108947966,3.759347813
,S5,-0.011955553,-0.109351278,13.78462875,-11.62779041,3.378164828,11.41199761,25.41241916,0.086492871,3.672146921
,S6,0.058257467,0.188788709,10.69438335,-12.06411521,3.512038238,12.33441258,22.75849856,-0.111500417,3.137667739
,S7,-0.046800647,0.039187557,9.484790328,-8.934022474,3.036824536,9.222303264,18.4188128,-0.084945511,2.97805306
,S8,-0.022274636,-0.183856908,21.81110554,-15.67664433,4.921589572,24.22204391,37.48774987,0.098493953,3.354494783
,S9,-0.079035212,-0.170652061,11.38072035,-9.714558169,3.385527868,11.46179894,21.09527852,0.081183957,2.833898624
,S10,-0.044283017,0.033476164,9.356872385,-10.36682345,2.809835317,7.895174508,19.72369584,-0.083021785,3.180822341
,S11,-0.120212812,-0.109774943,14.02723351,-16.99477304,4.422517089,19.5586574,31.02200655,-0.007080494,3.551005545
,S12,-0.096812008,-0.106585405,15.45575555,-19.62450793,4.749822679,22.56081548,35.08026348,0.006172903,3.231067366
,S13,-0.071868651,-0.168763147,17.40048362,-15.69817439,4.458466047,19.87791949,33.09865801,0.065198094,3.467071213
,S14,-0.026678638,-0.050931973,21.76549106,-15.77691082,4.703098899,22.11913926,37.54240188,0.015470652,3.883139019
,S15,-0.042448392,-0.070800989,20.45022417,-16.07500338,4.37734241,19.16112658,36.52522756,0.019431377,3.638690936
,S16,-0.045756621,-0.022535458,11.09430717,-9.797378404,3.222134615,10.38215148,20.89168557,-0.021620291,3.368061049
,S17,0.070646184,0.252172834,15.76257363,-17.85582132,4.878873936,23.80341088,33.61839495,-0.111620009,3.169862516
,S18,0.063898085,0.199593201,16.25715111,-19.55408257,4.534391809,20.56070908,35.81123368,-0.089777277,3.835162111
,S19,0.09381994,-0.051293354,15.06851365,-17.39348592,4.921861869,24.22472426,32.46199957,0.088450244,3.414698825
,S20,0.129374668,0.071955451,19.27369204,-21.18170099,5.536407099,30.65180356,40.45539303,0.031113617,3.679604591
,S21,0.040139432,0.106674388,17.81915685,-17.06622727,4.340788863,18.84244796,34.88538412,-0.045983547,3.426386928
,S22,0.042687215,0.035999614,12.72814328,-12.75966449,3.51386414,12.34724119,25.48780776,0.005709612,3.537910964
,S23,0.129609111,0.105587928,16.09605352,-15.89091861,4.679454296,21.8972925,31.98697213,0.01539999,3.056794829
,S24,0.043280371,0.13556599,11.06100379,-10.68086008,2.999941376,8.999648257,21.74186387,-0.092287423,3.479238728
,S25,0.013129216,0.051638877,11.55737337,-17.07092286,3.494567805,12.21200414,28.62829623,-0.033059592,3.731514426
,S26,-0.023763857,0.051871106,13.24250495,-16.22860485,4.406591856,19.41805178,29.4711098,-0.05149215,3.263482183
,S27,-0.02454416,0.063761907,9.984873951,-11.23902218,3.035911692,9.216759802,21.22389613,-0.087261498,3.143132721
,S28,0.004820933,0.048942286,10.48343039,-10.42741815,2.938565424,8.635166754,20.91084854,-0.045043768,3.748326128
,S29,-0.06150353,-0.049189586,16.75601014,-17.28226358,4.778694022,22.83591655,34.03827372,-0.007730528,3.124395137
,S30,-0.012835725,0.054827635,11.66115549,-12.28239052,3.782793595,14.30952739,23.94354601,-0.053661421,3.019288736
,S31,-0.070454303,-0.035553152,14.87332269,-16.9878685,4.963958528,24.64088427,31.86119119,-0.021092733,2.969420613
,S32,-0.050984785,-0.026655834,15.94024458,-15.81183767,4.733983656,22.41060125,31.75208226,-0.01541764,3.115762579
,S33,4.169697157,-13.30360498,88.03995777,-57.24102379,36.47918555,1330.730978,145.2809816,1.436981271,1.741466288
,S34,49.25107545,45.06811334,105.5055017,-1.463050682,27.33372872,747.1327258,106.9685523,0.459098956,1.817148932
,S35,-70.03830917,-70.15376035,-37.40382086,-116.2474252,14.61297976,213.5391774,78.84360432,0.023701773,3.113405301
,S36,21.20408951,18.62187314,105.1217133,-19.37805664,18.8382829,354.8809027,124.49977,0.411218429,4.093098155
,S37,2376.083405,2394.33784,4024.045912,713.4624063,1135.75806,1289946.371,3310.583505,-0.048217404,1.445628713
,S38,33.64609668,-196.5580678,2897.654965,-3572.145581,1405.827119,1976349.89,6469.800545,0.491249944,1.852942769
,S39,9720.763064,10214.86651,22141.93132,-2427.031185,6769.310032,45823558.31,24568.9625,-0.218975099,1.747959683
,S40,-0.085841782,-0.088340014,-0.049340514,-0.118339629,0.021556778,0.000464695,0.068999116,0.347672346,1.614317672
Batch3,S1,0.01484679,-0.062605279,12.37866331,-13.06482295,3.475891659,12.08182282,25.44348626,0.066847943,3.189791945
,S2,0.014198348,0.021558773,13.2392945,-12.80660303,3.581991263,12.83066141,26.04589753,-0.006164525,3.226895669
,S3,0.016709468,-0.105668183,11.77223208,-10.8911737,3.635107897,13.21400942,22.66340577,0.100996439,2.852225153
,S4,-0.011249576,-0.097612843,13.97715094,-13.86455908,3.922588356,15.38669941,27.84171002,0.066050724,3.486834644
,S5,-0.023352681,-0.005614581,8.561183398,-8.388070495,2.735418806,7.482516042,16.94925389,-0.019453804,2.849259628
,S6,0.042992596,0.090247777,10.63163137,-9.82443503,2.731569806,7.461473606,20.4560664,-0.051898927,3.258333896
,S7,-0.069961424,-0.101744588,13.05721288,-10.00004534,2.87603598,8.271582959,23.05725822,0.033153094,3.786139805
,S8,-0.065912193,0.027648043,20.29913391,-14.38852051,4.782020315,22.86771829,34.68765442,-0.058695005,3.475390599
,S9,-0.087229954,-0.19478122,14.06560372,-9.853897098,3.064719387,9.392504918,23.91950081,0.105280046,3.732343962
,S10,-0.051113457,0.083257608,7.63868452,-7.530604464,2.366336371,5.599547818,15.16928898,-0.170353294,3.064682448
,S11,-0.095557898,-0.0992058,15.6919752,-11.13648448,3.414362414,11.65787069,26.82845968,0.003205197,3.453458213
,S12,-0.08387357,-0.131308585,13.63124389,-13.57137171,3.941356009,15.53428719,27.2026156,0.036105606,3.378296816
,S13,-0.060244195,-0.050165682,10.74292621,-14.34209914,3.878135605,15.03993577,25.08502535,-0.007796411,2.896980136
,S14,-0.009166794,-0.207503676,15.71844704,-14.13802848,4.309261134,18.56973153,29.85647553,0.138077184,3.019852572
,S15,-0.01778174,-0.073437247,14.9589582,-17.60819463,4.437023137,19.68717432,32.56715283,0.037630302,3.375116379
,S16,-0.032715862,-0.014630439,9.663983225,-12.98077779,2.811239556,7.903067839,22.64476102,-0.019299767,3.616168811
,S17,0.056899472,-0.050005662,11.71637017,-12.11018402,3.572507906,12.76281274,23.82655419,0.089773182,2.953381631
,S18,0.067208392,0.235226492,11.52145101,-18.14568801,3.540705206,12.53659336,29.66713902,-0.142359861,3.695057489
,S19,0.062332591,0.015439285,11.13985038,-13.11060064,3.411466452,11.63810335,24.25045101,0.041237374,3.30062428
,S20,0.110665434,0.191990551,12.07037167,-12.00063138,3.658926077,13.38774004,24.07100304,-0.066679497,3.00136941
,S21,0.062165722,0.005047852,13.5771417,-20.88697795,3.607502489,13.01407421,34.46411965,0.047499235,4.329408092
,S22,0.065188912,0.182244826,10.32701851,-15.81710603,3.041308378,9.249556652,26.14412455,-0.115466009,3.542341334
,S23,0.101239481,0.089324853,14.05931395,-12.19423199,3.269926524,10.69241947,26.25354594,0.010931097,3.131193411
,S24,0.025120595,-0.020582677,7.944520673,-7.400178879,2.607722221,6.800215181,15.34469955,0.052578382,2.712091872
,S25,0.019368993,0.075438313,8.059810674,-9.313499385,2.754156752,7.585379413,17.37331006,-0.061074214,3.167293188
,S26,0.012716832,0.074787552,13.45680897,-15.98965351,3.791227318,14.37340458,29.44646248,-0.049116591,3.571866289
,S27,-0.006087452,-0.054488098,8.894601871,-7.816775208,2.545443876,6.479284524,16.71137708,0.057043858,3.318827088
,S28,-0.000452651,0.06597822,7.404578088,-6.510605278,2.386978309,5.697665449,13.91518337,-0.08349159,2.829155508
,S29,-0.025506703,0.047127796,12.15265582,-14.20644794,3.951723523,15.6161188,26.35910376,-0.055141382,3.314692037
,S30,0.014712504,0.076593471,10.50340503,-11.67664844,3.262422623,10.64340137,22.18005348,-0.056903388,3.045462951
,S31,-0.031282388,0.124297543,12.62325234,-17.49788851,4.425180065,19.58221861,30.12114085,-0.105473628,3.493649813
,S32,-0.014877592,0.076799086,15.28567769,-19.75015894,4.898191662,23.99228156,35.03583663,-0.0561493,4.152254414
,S33,-54.14779491,-42.03792688,-3.616122876,-139.6471215,30.62342401,937.7940983,136.0309986,-1.186333836,2.523129993
,S34,54.97480619,56.78684169,114.9117343,-3.08804768,26.62176066,708.7181406,117.999782,-0.204197858,2.05912835
,S35,-100.8746508,-107.7161909,-53.4037913,-144.6223727,22.22320437,493.8708126,91.21858145,0.923567094,2.089245991
,S36,22.59856393,14.73125533,140.5903978,-24.65929688,27.81854914,773.871676,165.2496947,0.848424038,2.905284875
,S37,1080.225763,1294.477025,2488.270022,-321.9022588,789.8973393,623937.8066,2810.172281,-0.81371813,1.800547089
,S38,-307.5183934,-390.0264603,2636.124198,-3965.832353,1659.814429,2754983.939,6601.956551,0.149127635,1.959980216
,S39,20133.21729,20119.74526,29242.40933,9412.632609,5040.572906,25407375.23,19829.77672,0.008018157,2.071272939
,S40,-0.121934201,-0.122339578,-0.115339668,-0.126339527,0.002899269,8.41E-06,0.010999859,0.419460946,2.116792224
Batch4,S1,0.045232143,-0.08577851,13.53852901,-17.5885955,4.623568382,21.37738458,31.12712452,0.085006196,3.350678259
,S2,0.056865187,-0.204295803,16.79052696,-17.28103011,4.932161842,24.32622043,34.07155707,0.158851837,3.217714787
,S3,0.065171793,0.040767709,17.15791034,-16.86696092,5.137193944,26.39076162,34.02487126,0.014251409,3.113929055
,S4,0.029477204,0.051281194,16.55708179,-17.57715891,5.000142332,25.00142334,34.13424071,-0.013082021,3.031816985
,S5,-0.020110319,0.007745572,12.81782163,-13.14315466,3.744622016,14.02219404,25.96097629,-0.022316718,3.299494628
,S6,0.046056632,0.008400009,14.02588085,-15.1285175,3.872289589,14.99462666,29.15439835,0.029173921,3.745607718
,S7,-0.035916494,0.053327456,12.47671543,-13.27863316,3.626635816,13.15248734,25.75534859,-0.073823749,3.420034479
,S8,-0.011070405,-0.188176819,21.60327686,-16.40413256,5.718619648,32.70261068,38.00740941,0.092910401,3.210231006
,S9,-0.071167343,-0.198014751,13.96464525,-12.93246625,3.910725786,15.29377618,26.89711151,0.097307314,3.28668228
,S10,-0.047236144,0.000265742,10.3243116,-12.89204282,3.032481126,9.195941781,23.21635442,-0.04699309,3.7640357
,S11,-0.139779354,0.076150518,22.83390576,-22.15801899,5.35293786,28.65394374,44.99192475,-0.121015717,3.999518086
,S12,-0.08257725,-0.197045958,14.89059407,-14.57482239,4.743009476,22.49613889,29.46541646,0.07240258,2.898125661
,S13,-0.074456372,-0.084339891,14.36676073,-17.5209082,4.591176021,21.07889726,31.88766893,0.006458162,3.853638592
,S14,-0.034946798,-0.056821639,15.1793592,-17.15189372,4.768686126,22.74036737,32.33125292,0.013761552,3.297576964
,S15,-0.051264067,-0.048520899,14.60352815,-17.90607241,4.869652572,23.71351617,32.50960056,-0.001689957,3.267032245
,S16,-0.048531396,-0.146903719,11.75560722,-14.721931,3.463100633,11.993066,26.47753822,0.085217555,3.644343826
,S17,0.083900834,0.047364571,19.81064907,-24.92820002,5.523268381,30.50649361,44.7388491,0.019844915,4.070368892
,S18,0.057344533,0.206354374,17.2196003,-16.93413175,4.914286856,24.1502153,34.15373205,-0.090965289,3.350789582
,S19,0.096409079,-0.202317297,19.93418335,-22.4859271,5.223073248,27.28049415,42.42011045,0.171580808,3.407490763
,S20,0.135758647,-0.045170262,24.16732924,-19.65386383,5.863639142,34.38226399,43.82119307,0.092568235,3.720148609
,S21,0.065643175,-0.051539739,13.24873014,-15.9859914,4.384667195,19.22530641,29.23472154,0.080176836,3.502253511
,S22,0.050434718,0.212833802,14.40256506,-16.5882167,3.815003523,14.55425188,30.99078177,-0.127705584,3.607327344
,S23,0.131778281,0.128645977,16.48199012,-17.53682115,4.873662432,23.7525855,34.01881127,0.001928101,3.227048021
,S24,0.03532451,0.070596704,10.76567846,-13.60918891,3.30047096,10.89310855,24.37486737,-0.032061055,3.295976867
,S25,-0.003270104,0.046722894,21.41954806,-17.00315311,4.216196244,17.77631077,38.42270117,-0.03557211,4.356809691
,S26,-0.028457305,-0.198474206,18.09760253,-17.36054611,4.821523624,23.24709005,35.45814864,0.105786208,3.399732481
,S27,-0.020073222,0.064581182,15.40104354,-15.21111049,3.74575886,14.03070944,30.61215403,-0.067800203,3.920690387
,S28,-0.003743551,0.112054363,16.30081998,-15.04161895,3.324129773,11.04983875,31.34243893,-0.104506673,4.338616145
,S29,-0.077796128,-0.051731006,24.81959323,-22.16462315,5.934934702,35.22344992,46.98421638,-0.013175438,4.402412801
,S30,-0.007951189,-0.169165124,14.29570124,-14.0942927,3.868984491,14.96904099,28.38999393,0.125004844,3.349466526
,S31,-0.083292345,-0.072059177,17.92062028,-23.74993671,5.646240346,31.88003004,41.67055699,-0.005968486,3.824708983
